Cód. IBGE;Localidades;Períodos;Leitos;Leitos (Coeficiente por mil habitantes);Leitos SUS;Leitos SUS (Coeficiente por mil habitantes);Leitos Não SUS;Leitos Não SUS (Coeficiente por mil habitantes)
3504107;Atibaia;2019;192;1,39;55;0,4;137;0,99
3504206;Auriflama;2010;51;3,59;30;2,11;21;1,48
3504206;Auriflama;2011;51;3,58;30;2,11;21;1,48
3504206;Auriflama;2012;51;3,58;30;2,1;21;1,47
3504206;Auriflama;2013;51;3,57;30;2,1;21;1,47
3504206;Auriflama;2014;51;3,56;30;2,09;21;1,47
3504206;Auriflama;2015;51;3,55;30;2,09;21;1,46
3504206;Auriflama;2016;51;3,54;30;2,09;21;1,46
3504206;Auriflama;2017;44;3,05;35;2,43;9;0,62
3504206;Auriflama;2018;44;3,05;35;2,43;9;0,62
3504206;Auriflama;2019;44;3,04;35;2,42;9;0,62
3504305;Avaí;2010;0;0;0;0;0;0
3504305;Avaí;2011;0;0;0;0;0;0
3504305;Avaí;2012;0;0;0;0;0;0
3504305;Avaí;2013;0;0;0;0;0;0
3504305;Avaí;2014;0;0;0;0;0;0
3504305;Avaí;2015;0;0;0;0;0;0
3504305;Avaí;2016;0;0;0;0;0;0
3504305;Avaí;2017;0;0;0;0;0;0
3504305;Avaí;2018;0;0;0;0;0;0
3504305;Avaí;2019;0;0;0;0;0;0
3504404;Avanhandava;2010;0;0;0;0;0;0
3504404;Avanhandava;2011;0;0;0;0;0;0
3504404;Avanhandava;2012;0;0;0;0;0;0
3504404;Avanhandava;2013;0;0;0;0;0;0
3504404;Avanhandava;2014;0;0;0;0;0;0
3504404;Avanhandava;2015;0;0;0;0;0;0
3504404;Avanhandava;2016;0;0;0;0;0;0
3504404;Avanhandava;2017;0;0;0;0;0;0
3504404;Avanhandava;2018;0;0;0;0;0;0
3504404;Avanhandava;2019;0;0;0;0;0;0
3504503;Avaré;2010;153;1,85;95;1,15;58;0,7
3504503;Avaré;2011;153;1,84;95;1,14;58;0,7
3504503;Avaré;2012;153;1,82;95;1,13;58;0,69
3504503;Avaré;2013;153;1,81;95;1,13;58;0,69
3504503;Avaré;2014;153;1,8;95;1,12;58;0,68
3504503;Avaré;2015;153;1,79;95;1,11;58;0,68
3504503;Avaré;2016;159;1,85;95;1,11;64;0,75
3504503;Avaré;2017;159;1,84;95;1,1;64;0,74
3504503;Avaré;2018;159;1,83;95;1,1;64;0,74
3504503;Avaré;2019;159;1,83;95;1,09;64;0,73
3504602;Bady Bassitt;2010;0;0;0;0;0;0
3504602;Bady Bassitt;2011;0;0;0;0;0;0
3504602;Bady Bassitt;2012;0;0;0;0;0;0
3504602;Bady Bassitt;2013;0;0;0;0;0;0
3504602;Bady Bassitt;2014;0;0;0;0;0;0
3504602;Bady Bassitt;2015;0;0;0;0;0;0
3504602;Bady Bassitt;2016;0;0;0;0;0;0
3504602;Bady Bassitt;2017;0;0;0;0;0;0
3504602;Bady Bassitt;2018;0;0;0;0;0;0
3504602;Bady Bassitt;2019;0;0;0;0;0;0
3504701;Balbinos;2010;0;0;0;0;0;0
3504701;Balbinos;2011;0;0;0;0;0;0
3504701;Balbinos;2012;0;0;0;0;0;0
3504701;Balbinos;2013;0;0;0;0;0;0
3504701;Balbinos;2014;0;0;0;0;0;0
3504701;Balbinos;2015;0;0;0;0;0;0
3504701;Balbinos;2016;0;0;0;0;0;0
3504701;Balbinos;2017;0;0;0;0;0;0
3504701;Balbinos;2018;0;0;0;0;0;0
3504701;Balbinos;2019;0;0;0;0;0;0
3504800;Bálsamo;2010;0;0;0;0;0;0
3504800;Bálsamo;2011;0;0;0;0;0;0
3504800;Bálsamo;2012;0;0;0;0;0;0
3504800;Bálsamo;2013;0;0;0;0;0;0
3504800;Bálsamo;2014;0;0;0;0;0;0
3504800;Bálsamo;2015;0;0;0;0;0;0
3504800;Bálsamo;2016;0;0;0;0;0;0
3504800;Bálsamo;2017;0;0;0;0;0;0
3504800;Bálsamo;2018;0;0;0;0;0;0
3504800;Bálsamo;2019;0;0;0;0;0;0
3504909;Bananal;2010;15;1,47;15;1,47;0;0
3504909;Bananal;2011;15;1,46;15;1,46;0;0
3504909;Bananal;2012;15;1,46;15;1,46;0;0
3504909;Bananal;2013;15;1,45;15;1,45;0;0
3504909;Bananal;2014;15;1,44;15;1,44;0;0
3504909;Bananal;2015;15;1,44;15;1,44;0;0
3504909;Bananal;2016;15;1,43;15;1,43;0;0
3504909;Bananal;2017;15;1,43;15;1,43;0;0
3504909;Bananal;2018;15;1,42;15;1,42;0;0
3504909;Bananal;2019;15;1,41;15;1,41;0;0
3505005;Barão de Antonina;2010;0;0;0;0;0;0
3505005;Barão de Antonina;2011;0;0;0;0;0;0
3505005;Barão de Antonina;2012;0;0;0;0;0;0
3505005;Barão de Antonina;2013;0;0;0;0;0;0
3505005;Barão de Antonina;2014;0;0;0;0;0;0
3505005;Barão de Antonina;2015;0;0;0;0;0;0
3505005;Barão de Antonina;2016;0;0;0;0;0;0
3505005;Barão de Antonina;2017;0;0;0;0;0;0
3505005;Barão de Antonina;2018;0;0;0;0;0;0
3505005;Barão de Antonina;2019;0;0;0;0;0;0
3505104;Barbosa;2010;0;0;0;0;0;0
3505104;Barbosa;2011;0;0;0;0;0;0
3505104;Barbosa;2012;0;0;0;0;0;0
3505104;Barbosa;2013;0;0;0;0;0;0
3505104;Barbosa;2014;0;0;0;0;0;0
3505104;Barbosa;2015;0;0;0;0;0;0
3505104;Barbosa;2016;0;0;0;0;0;0
3505104;Barbosa;2017;0;0;0;0;0;0
3505104;Barbosa;2018;0;0;0;0;0;0
3505104;Barbosa;2019;0;0;0;0;0;0
3505203;Bariri;2010;68;2,15;52;1,65;16;0,51
3505203;Bariri;2011;68;2,14;52;1,63;16;0,5
3505203;Bariri;2012;68;2,12;52;1,62;16;0,5
3505203;Bariri;2013;68;2,1;52;1,61;16;0,49
3505203;Bariri;2014;68;2,09;52;1,59;16;0,49
3505203;Bariri;2015;68;2,07;52;1,58;16;0,49
3505203;Bariri;2016;68;2,05;52;1,57;16;0,48
3505203;Bariri;2017;51;1,53;34;1,02;17;0,51
3505203;Bariri;2018;23;0,69;16;0,48;7;0,21
3505203;Bariri;2019;51;1,51;34;1,01;17;0,5
3505302;Barra Bonita;2010;101;2,87;68;1,93;33;0,94
3505302;Barra Bonita;2011;101;2,87;68;1,93;33;0,94
3505302;Barra Bonita;2012;101;2,87;68;1,93;33;0,94
3505302;Barra Bonita;2013;101;2,87;68;1,94;33;0,94
3505302;Barra Bonita;2014;101;2,88;68;1,94;33;0,94
3505302;Barra Bonita;2015;101;2,88;68;1,94;33;0,94
3505302;Barra Bonita;2016;101;2,88;68;1,94;33;0,94
3505302;Barra Bonita;2017;101;2,89;68;1,94;33;0,94
3505302;Barra Bonita;2018;91;2,6;59;1,69;32;0,92
3505302;Barra Bonita;2019;91;2,6;59;1,69;32;0,92
3505351;Barra do Chapéu;2010;0;0;0;0;0;0
3505351;Barra do Chapéu;2011;0;0;0;0;0;0
3505351;Barra do Chapéu;2012;0;0;0;0;0;0
3505351;Barra do Chapéu;2013;0;0;0;0;0;0
3505351;Barra do Chapéu;2014;0;0;0;0;0;0
3505351;Barra do Chapéu;2015;0;0;0;0;0;0
3505351;Barra do Chapéu;2016;0;0;0;0;0;0
3505351;Barra do Chapéu;2017;0;0;0;0;0;0
3505351;Barra do Chapéu;2018;0;0;0;0;0;0
3505351;Barra do Chapéu;2019;0;0;0;0;0;0
3505401;Barra do Turvo;2010;0;0;0;0;0;0
3505401;Barra do Turvo;2011;0;0;0;0;0;0
3505401;Barra do Turvo;2012;0;0;0;0;0;0
3505401;Barra do Turvo;2013;0;0;0;0;0;0
3505401;Barra do Turvo;2014;0;0;0;0;0;0
3505401;Barra do Turvo;2015;0;0;0;0;0;0
3505401;Barra do Turvo;2016;0;0;0;0;0;0
3505401;Barra do Turvo;2017;0;0;0;0;0;0
3505401;Barra do Turvo;2018;0;0;0;0;0;0
3505401;Barra do Turvo;2019;0;0;0;0;0;0
3505500;Barretos;2010;577;5,15;457;4,08;120;1,07
3505500;Barretos;2011;577;5,12;462;4,1;115;1,02
3505500;Barretos;2012;607;5,35;492;4,34;115;1,01
3505500;Barretos;2013;642;5,63;527;4,62;115;1,01
3505500;Barretos;2014;604;5,27;501;4,37;103;0,9
3505500;Barretos;2015;604;5,23;501;4,34;103;0,89
3505500;Barretos;2016;581;5,01;464;4;117;1,01
3505500;Barretos;2017;513;4,41;425;3,65;88;0,76
3505500;Barretos;2018;504;4,31;391;3,34;113;0,97
3505500;Barretos;2019;504;4,29;391;3,33;113;0,96
3505609;Barrinha;2010;29;1,02;29;1,02;0;0
3505609;Barrinha;2011;29;1,01;29;1,01;0;0
3505609;Barrinha;2012;29;0,99;29;0,99;0;0
3505609;Barrinha;2013;29;0,98;29;0,98;0;0
3505609;Barrinha;2014;0;0;0;0;0;0
3505609;Barrinha;2015;0;0;0;0;0;0
3505609;Barrinha;2016;0;0;0;0;0;0
3505609;Barrinha;2017;0;0;0;0;0;0
3505609;Barrinha;2018;0;0;0;0;0;0
3505609;Barrinha;2019;0;0;0;0;0;0
3505708;Barueri;2010;465;1,93;382;1,59;83;0,35
3505708;Barueri;2011;478;1,97;382;1,57;96;0,4
3505708;Barueri;2012;477;1,94;381;1,55;96;0,39
3505708;Barueri;2013;477;1,92;381;1,54;96;0,39
3505708;Barueri;2014;497;1,98;401;1,6;96;0,38
3505708;Barueri;2015;519;2,05;371;1,47;148;0,58
3505708;Barueri;2016;499;1,95;351;1,37;148;0,58
3505708;Barueri;2017;499;1,94;351;1,36;148;0,57
3505708;Barueri;2018;429;1,65;353;1,36;76;0,29
3505708;Barueri;2019;431;1,64;355;1,35;76;0,29
3505807;Bastos;2010;61;2,98;57;2,79;4;0,2
3505807;Bastos;2011;35;1,71;28;1,37;7;0,34
3505807;Bastos;2012;35;1,72;28;1,37;7;0,34
3505807;Bastos;2013;35;1,72;28;1,38;7;0,34
3505807;Bastos;2014;35;1,72;28;1,38;7;0,34
3505807;Bastos;2015;35;1,73;28;1,38;7;0,35
3505807;Bastos;2016;35;1,73;28;1,38;7;0,35
3505807;Bastos;2017;35;1,73;28;1,38;7;0,35
3505807;Bastos;2018;35;1,73;28;1,38;7;0,35
3505807;Bastos;2019;35;1,72;28;1,38;7;0,34
3505906;Batatais;2010;139;2,46;90;1,59;49;0,87
3505906;Batatais;2011;139;2,45;90;1,58;49;0,86
3505906;Batatais;2012;139;2,43;94;1,64;45;0,79
3505906;Batatais;2013;139;2,41;94;1,63;45;0,78
3505906;Batatais;2014;139;2,39;94;1,62;45;0,78
3505906;Batatais;2015;139;2,38;94;1,61;45;0,77
3505906;Batatais;2016;139;2,36;94;1,6;45;0,77
3505906;Batatais;2017;133;2,25;101;1,71;32;0,54
3505906;Batatais;2018;133;2,23;101;1,7;32;0,54
3505906;Batatais;2019;133;2,22;101;1,69;32;0,53
3506003;Bauru;2010;1148;3,34;802;2,33;346;1,01
3506003;Bauru;2011;1191;3,44;807;2,33;384;1,11
3506003;Bauru;2012;1128;3,24;711;2,04;417;1,2
3506003;Bauru;2013;1144;3,26;697;1,99;447;1,28
3506003;Bauru;2014;1128;3,2;723;2,05;405;1,15
3506003;Bauru;2015;1008;2,84;638;1,8;370;1,04
3506003;Bauru;2016;1107;3,1;612;1,72;495;1,39
3506003;Bauru;2017;1161;3,24;612;1,71;549;1,53
3506003;Bauru;2018;1159;3,22;612;1,7;547;1,52
3506003;Bauru;2019;1228;3,39;636;1,76;592;1,63
3506102;Bebedouro;2010;123;1,64;75;1;48;0,64
3506102;Bebedouro;2011;140;1,87;92;1,23;48;0,64
3506102;Bebedouro;2012;155;2,07;107;1,43;48;0,64
3506102;Bebedouro;2013;157;2,1;111;1,48;46;0,61
3506102;Bebedouro;2014;129;1,73;81;1,08;48;0,64
3506102;Bebedouro;2015;129;1,73;81;1,08;48;0,64
3506102;Bebedouro;2016;129;1,73;81;1,09;48;0,64
3506102;Bebedouro;2017;124;1,66;75;1,01;49;0,66
3506102;Bebedouro;2018;140;1,88;75;1,01;65;0,87
3506102;Bebedouro;2019;140;1,89;75;1,01;65;0,88
3506201;Bento de Abreu;2010;0;0;0;0;0;0
3506201;Bento de Abreu;2011;0;0;0;0;0;0
3506201;Bento de Abreu;2012;0;0;0;0;0;0
3506201;Bento de Abreu;2013;0;0;0;0;0;0
3506201;Bento de Abreu;2014;0;0;0;0;0;0
3506201;Bento de Abreu;2015;0;0;0;0;0;0
3506201;Bento de Abreu;2016;0;0;0;0;0;0
3506201;Bento de Abreu;2017;0;0;0;0;0;0
3506201;Bento de Abreu;2018;0;0;0;0;0;0
3506201;Bento de Abreu;2019;0;0;0;0;0;0
3506300;Bernardino de Campos;2010;50;4,64;16;1,48;34;3,16
3506300;Bernardino de Campos;2011;50;4,64;16;1,49;34;3,16
3506300;Bernardino de Campos;2012;50;4,64;16;1,49;34;3,16
3506300;Bernardino de Campos;2013;50;4,64;20;1,86;30;2,78
3506300;Bernardino de Campos;2014;50;4,64;20;1,86;30;2,79
3506300;Bernardino de Campos;2015;50;4,64;20;1,86;30;2,79
3506300;Bernardino de Campos;2016;50;4,64;20;1,86;30;2,78
3506300;Bernardino de Campos;2017;23;2,13;20;1,86;3;0,28
3506300;Bernardino de Campos;2018;23;2,13;23;2,13;0;0
3506300;Bernardino de Campos;2019;23;2,13;23;2,13;0;0
3506359;Bertioga;2010;51;1,07;51;1,07;0;0
3506359;Bertioga;2011;51;1,04;51;1,04;0;0
3506359;Bertioga;2012;50;0,99;50;0,99;0;0
3506359;Bertioga;2013;46;0,88;46;0,88;0;0
3506359;Bertioga;2014;46;0,85;46;0,85;0;0
3506359;Bertioga;2015;49;0,88;49;0,88;0;0
3506359;Bertioga;2016;49;0,86;49;0,86;0;0
3506359;Bertioga;2017;49;0,84;49;0,84;0;0
3506359;Bertioga;2018;49;0,82;49;0,82;0;0
3506359;Bertioga;2019;49;0,79;49;0,79;0;0
3506409;Bilac;2010;30;4,26;12;1,7;18;2,56
3506409;Bilac;2011;35;4,91;14;1,97;21;2,95
3506409;Bilac;2012;35;4,86;14;1,94;21;2,91
3506409;Bilac;2013;36;4,94;36;4,94;0;0
3506409;Bilac;2014;36;4,88;36;4,88;0;0
3506409;Bilac;2015;36;4,82;36;4,82;0;0
3506409;Bilac;2016;36;4,78;36;4,78;0;0
3506409;Bilac;2017;36;4,73;36;4,73;0;0
3506409;Bilac;2018;36;4,69;36;4,69;0;0
3506409;Bilac;2019;36;4,65;35;4,52;1;0,13
3506508;Birigui;2010;251;2,31;170;1,57;81;0,75
3506508;Birigui;2011;262;2,38;170;1,55;92;0,84
3506508;Birigui;2012;262;2,35;170;1,53;92;0,83
3506508;Birigui;2013;242;2,15;155;1,38;87;0,77
3506508;Birigui;2014;242;2,12;155;1,36;87;0,76
3506508;Birigui;2015;146;1,26;66;0,57;80;0,69
3506508;Birigui;2016;146;1,25;66;0,57;80;0,69
3506508;Birigui;2017;168;1,43;88;0,75;80;0,68
3506508;Birigui;2018;168;1,41;88;0,74;80;0,67
3506508;Birigui;2019;146;1,22;66;0,55;80;0,67
3506607;Biritiba Mirim;2010;14;0,49;14;0,49;0;0
3506607;Biritiba Mirim;2011;0;0;0;0;0;0
3506607;Biritiba Mirim;2012;0;0;0;0;0;0
3506607;Biritiba Mirim;2013;0;0;0;0;0;0
3506607;Biritiba Mirim;2014;0;0;0;0;0;0
3506607;Biritiba Mirim;2015;0;0;0;0;0;0
3506607;Biritiba Mirim;2016;0;0;0;0;0;0
3506607;Biritiba Mirim;2017;0;0;0;0;0;0
3506607;Biritiba Mirim;2018;0;0;0;0;0;0
3506607;Biritiba Mirim;2019;0;0;0;0;0;0
3506706;Boa Esperança do Sul;2010;15;1,1;13;0,95;2;0,15
3506706;Boa Esperança do Sul;2011;15;1,09;13;0,95;2;0,15
3506706;Boa Esperança do Sul;2012;15;1,08;13;0,94;2;0,14
3506706;Boa Esperança do Sul;2013;15;1,08;13;0,93;2;0,14
3506706;Boa Esperança do Sul;2014;15;1,07;13;0,93;2;0,14
3506706;Boa Esperança do Sul;2015;15;1,06;13;0,92;2;0,14
3506706;Boa Esperança do Sul;2016;15;1,06;13;0,91;2;0,14
3506706;Boa Esperança do Sul;2017;15;1,05;13;0,91;2;0,14
3506706;Boa Esperança do Sul;2018;13;0,9;11;0,76;2;0,14
3506706;Boa Esperança do Sul;2019;14;0,97;13;0,9;1;0,07
3506805;Bocaina;2010;35;3,23;30;2,77;5;0,46
3506805;Bocaina;2011;35;3,19;30;2,73;5;0,46
3506805;Bocaina;2012;35;3,15;30;2,7;5;0,45
3506805;Bocaina;2013;35;3,11;30;2,67;5;0,44
3506805;Bocaina;2014;35;3,07;30;2,63;5;0,44
3506805;Bocaina;2015;35;3,04;30;2,6;5;0,43
3506805;Bocaina;2016;35;3,01;29;2,49;6;0,52
3506805;Bocaina;2017;35;2,97;29;2,46;6;0,51
3506805;Bocaina;2018;35;2,94;29;2,44;6;0,5
3506805;Bocaina;2019;35;2,91;29;2,41;6;0,5
3506904;Bofete;2010;0;0;0;0;0;0
3506904;Bofete;2011;0;0;0;0;0;0
3506904;Bofete;2012;0;0;0;0;0;0
3506904;Bofete;2013;0;0;0;0;0;0
3506904;Bofete;2014;0;0;0;0;0;0
3506904;Bofete;2015;0;0;0;0;0;0
3506904;Bofete;2016;0;0;0;0;0;0
3506904;Bofete;2017;0;0;0;0;0;0
3506904;Bofete;2018;0;0;0;0;0;0
3506904;Bofete;2019;0;0;0;0;0;0
3507001;Boituva;2010;58;1,2;42;0,87;16;0,33
3507001;Boituva;2011;55;1,12;39;0,79;16;0,33
3507001;Boituva;2012;55;1,1;39;0,78;16;0,32
3507001;Boituva;2013;55;1,08;39;0,76;16;0,31
3507001;Boituva;2014;55;1,05;39;0,75;16;0,31
3507001;Boituva;2015;55;1,03;36;0,68;19;0,36
3507001;Boituva;2016;53;0,98;36;0,67;17;0,31
3507001;Boituva;2017;53;0,97;36;0,66;17;0,31
3507001;Boituva;2018;53;0,95;36;0,65;17;0,31
3507001;Boituva;2019;54;0,96;36;0,64;18;0,32
3507100;Bom Jesus dos Perdões;2010;11;0,56;11;0,56;0;0
3507100;Bom Jesus dos Perdões;2011;11;0,55;11;0,55;0;0
3507100;Bom Jesus dos Perdões;2012;11;0,53;11;0,53;0;0
3507100;Bom Jesus dos Perdões;2013;11;0,52;11;0,52;0;0
3507100;Bom Jesus dos Perdões;2014;11;0,51;11;0,51;0;0
3507100;Bom Jesus dos Perdões;2015;11;0,5;11;0,5;0;0
3507100;Bom Jesus dos Perdões;2016;11;0,49;11;0,49;0;0
3507100;Bom Jesus dos Perdões;2017;11;0,48;11;0,48;0;0
3507100;Bom Jesus dos Perdões;2018;12;0,51;12;0,51;0;0
3507100;Bom Jesus dos Perdões;2019;12;0,5;12;0,5;0;0
3507159;Bom Sucesso de Itararé;2010;0;0;0;0;0;0
3507159;Bom Sucesso de Itararé;2011;0;0;0;0;0;0
3507159;Bom Sucesso de Itararé;2012;0;0;0;0;0;0
3507159;Bom Sucesso de Itararé;2013;0;0;0;0;0;0
3507159;Bom Sucesso de Itararé;2014;0;0;0;0;0;0
3507159;Bom Sucesso de Itararé;2015;0;0;0;0;0;0
3507159;Bom Sucesso de Itararé;2016;0;0;0;0;0;0
3507159;Bom Sucesso de Itararé;2017;0;0;0;0;0;0
3507159;Bom Sucesso de Itararé;2018;0;0;0;0;0;0
3507159;Bom Sucesso de Itararé;2019;0;0;0;0;0;0
3507209;Borá;2010;0;0;0;0;0;0
3507209;Borá;2011;0;0;0;0;0;0
3507209;Borá;2012;0;0;0;0;0;0
3507209;Borá;2013;0;0;0;0;0;0
3507209;Borá;2014;0;0;0;0;0;0
3507209;Borá;2015;0;0;0;0;0;0
3507209;Borá;2016;0;0;0;0;0;0
3507209;Borá;2017;0;0;0;0;0;0
3507209;Borá;2018;0;0;0;0;0;0
3507209;Borá;2019;0;0;0;0;0;0
3507308;Boracéia;2010;0;0;0;0;0;0
3507308;Boracéia;2011;0;0;0;0;0;0
3507308;Boracéia;2012;0;0;0;0;0;0
3507308;Boracéia;2013;0;0;0;0;0;0
3507308;Boracéia;2014;0;0;0;0;0;0
3507308;Boracéia;2015;0;0;0;0;0;0
3507308;Boracéia;2016;0;0;0;0;0;0
3507308;Boracéia;2017;0;0;0;0;0;0
3507308;Boracéia;2018;0;0;0;0;0;0
3507308;Boracéia;2019;0;0;0;0;0;0
3507407;Borborema;2010;26;1,79;16;1,1;10;0,69
3507407;Borborema;2011;26;1,78;16;1,1;10;0,68
3507407;Borborema;2012;26;1,77;16;1,09;10;0,68
3507407;Borborema;2013;26;1,76;16;1,08;10;0,68
3507407;Borborema;2014;27;1,81;17;1,14;10;0,67
3507407;Borborema;2015;26;1,74;16;1,07;10;0,67
3507407;Borborema;2016;26;1,73;16;1,06;10;0,66
3507407;Borborema;2017;26;1,72;16;1,06;10;0,66
3507407;Borborema;2018;26;1,71;16;1,05;10;0,66
3507407;Borborema;2019;26;1,7;16;1,05;10;0,66
3507456;Borebi;2010;0;0;0;0;0;0
3507456;Borebi;2011;0;0;0;0;0;0
3507456;Borebi;2012;0;0;0;0;0;0
3507456;Borebi;2013;0;0;0;0;0;0
3507456;Borebi;2014;0;0;0;0;0;0
3507456;Borebi;2015;0;0;0;0;0;0
3507456;Borebi;2016;0;0;0;0;0;0
3507456;Borebi;2017;0;0;0;0;0;0
3507456;Borebi;2018;0;0;0;0;0;0
3507456;Borebi;2019;0;0;0;0;0;0
3507506;Botucatu;2010;713;5,61;590;4,64;123;0,97
3507506;Botucatu;2011;604;4,69;497;3,86;107;0,83
3507506;Botucatu;2012;604;4,64;497;3,82;107;0,82
3507506;Botucatu;2013;604;4,59;497;3,77;107;0,81
3507506;Botucatu;2014;604;4,53;497;3,73;107;0,8
3507506;Botucatu;2015;742;5,5;542;4,02;200;1,48
3507506;Botucatu;2016;702;5,16;502;3,69;200;1,47
3507506;Botucatu;2017;741;5,4;541;3,94;200;1,46
3507506;Botucatu;2018;741;5,35;541;3,9;200;1,44
3507506;Botucatu;2019;644;4,6;541;3,87;103;0,74
3507605;Bragança Paulista;2010;326;2,22;192;1,31;134;0,91
3507605;Bragança Paulista;2011;326;2,2;192;1,29;134;0,9
3507605;Bragança Paulista;2012;331;2,2;203;1,35;128;0,85
3507605;Bragança Paulista;2013;343;2,25;215;1,41;128;0,84
3507605;Bragança Paulista;2014;333;2,16;230;1,49;103;0,67
3507605;Bragança Paulista;2015;334;2,14;208;1,33;126;0,81
3507605;Bragança Paulista;2016;395;2,5;210;1,33;185;1,17
3507605;Bragança Paulista;2017;454;2,85;210;1,32;244;1,53
3507605;Bragança Paulista;2018;368;2,29;206;1,28;162;1,01
3507605;Bragança Paulista;2019;372;2,29;206;1,27;166;1,02
3507704;Braúna;2010;0;0;0;0;0;0
3507704;Braúna;2011;0;0;0;0;0;0
3507704;Braúna;2012;0;0;0;0;0;0
3507704;Braúna;2013;0;0;0;0;0;0
3507704;Braúna;2014;0;0;0;0;0;0
3507704;Braúna;2015;0;0;0;0;0;0
3507704;Braúna;2016;0;0;0;0;0;0
3507704;Braúna;2017;0;0;0;0;0;0
3507704;Braúna;2018;0;0;0;0;0;0
3507704;Braúna;2019;0;0;0;0;0;0
3507753;Brejo Alegre;2010;0;0;0;0;0;0
3507753;Brejo Alegre;2011;0;0;0;0;0;0
3507753;Brejo Alegre;2012;0;0;0;0;0;0
3507753;Brejo Alegre;2013;0;0;0;0;0;0
3507753;Brejo Alegre;2014;0;0;0;0;0;0
3507753;Brejo Alegre;2015;0;0;0;0;0;0
3507753;Brejo Alegre;2016;0;0;0;0;0;0
3507753;Brejo Alegre;2017;0;0;0;0;0;0
3507753;Brejo Alegre;2018;0;0;0;0;0;0
3507753;Brejo Alegre;2019;0;0;0;0;0;0
3507803;Brodowski;2010;0;0;0;0;0;0
3507803;Brodowski;2011;0;0;0;0;0;0
3507803;Brodowski;2012;0;0;0;0;0;0
3507803;Brodowski;2013;0;0;0;0;0;0
3507803;Brodowski;2014;0;0;0;0;0;0
3507803;Brodowski;2015;0;0;0;0;0;0
3507803;Brodowski;2016;0;0;0;0;0;0
3507803;Brodowski;2017;0;0;0;0;0;0
3507803;Brodowski;2018;0;0;0;0;0;0
3507803;Brodowski;2019;0;0;0;0;0;0
3507902;Brotas;2010;41;1,9;35;1,62;6;0,28
3507902;Brotas;2011;41;1,88;35;1,61;6;0,28
3507902;Brotas;2012;41;1,86;35;1,59;6;0,27
3507902;Brotas;2013;41;1,84;35;1,57;6;0,27
3507902;Brotas;2014;41;1,82;35;1,55;6;0,27
3507902;Brotas;2015;41;1,8;35;1,54;6;0,26
3507902;Brotas;2016;41;1,78;35;1,52;6;0,26
3507902;Brotas;2017;41;1,77;35;1,51;6;0,26
3507902;Brotas;2018;41;1,75;35;1,49;6;0,26
3507902;Brotas;2019;41;1,73;35;1,48;6;0,25
3508009;Buri;2010;0;0;0;0;0;0
3508009;Buri;2011;0;0;0;0;0;0
3508009;Buri;2012;0;0;0;0;0;0
3508009;Buri;2013;0;0;0;0;0;0
3508009;Buri;2014;0;0;0;0;0;0
3508009;Buri;2015;0;0;0;0;0;0
3508009;Buri;2016;0;0;0;0;0;0
3508009;Buri;2017;0;0;0;0;0;0
3508009;Buri;2018;0;0;0;0;0;0
3508009;Buri;2019;0;0;0;0;0;0
3508108;Buritama;2010;36;2,34;22;1,43;14;0,91
3508108;Buritama;2011;42;2,7;22;1,42;20;1,29
3508108;Buritama;2012;42;2,68;22;1,4;20;1,28
3508108;Buritama;2013;42;2,66;22;1,39;20;1,27
3508108;Buritama;2014;42;2,64;22;1,38;20;1,26
3508108;Buritama;2015;42;2,62;22;1,37;20;1,25
3508108;Buritama;2016;42;2,6;22;1,36;20;1,24
3508108;Buritama;2017;42;2,58;22;1,35;20;1,23
3508108;Buritama;2018;42;2,56;22;1,34;20;1,22
3508108;Buritama;2019;42;2,55;22;1,33;20;1,21
3508207;Buritizal;2010;0;0;0;0;0;0
3508207;Buritizal;2011;0;0;0;0;0;0
3508207;Buritizal;2012;0;0;0;0;0;0
3508207;Buritizal;2013;0;0;0;0;0;0
3508207;Buritizal;2014;0;0;0;0;0;0
3508207;Buritizal;2015;0;0;0;0;0;0
3508207;Buritizal;2016;0;0;0;0;0;0
3508207;Buritizal;2017;0;0;0;0;0;0
3508207;Buritizal;2018;0;0;0;0;0;0
3508207;Buritizal;2019;0;0;0;0;0;0
3508306;Cabrália Paulista;2010;0;0;0;0;0;0
3508306;Cabrália Paulista;2011;0;0;0;0;0;0
3508306;Cabrália Paulista;2012;0;0;0;0;0;0
3508306;Cabrália Paulista;2013;0;0;0;0;0;0
3508306;Cabrália Paulista;2014;0;0;0;0;0;0
3508306;Cabrália Paulista;2015;0;0;0;0;0;0
3508306;Cabrália Paulista;2016;0;0;0;0;0;0
3508306;Cabrália Paulista;2017;0;0;0;0;0;0
3508306;Cabrália Paulista;2018;0;0;0;0;0;0
3508306;Cabrália Paulista;2019;0;0;0;0;0;0
3508405;Cabreúva;2010;36;0,87;28;0,67;8;0,19
3508405;Cabreúva;2011;38;0,9;30;0,71;8;0,19
3508405;Cabreúva;2012;36;0,84;28;0,65;8;0,19
3508405;Cabreúva;2013;36;0,82;28;0,64;8;0,18
3508405;Cabreúva;2014;36;0,81;28;0,63;8;0,18
3508405;Cabreúva;2015;13;0,29;9;0,2;4;0,09
3508405;Cabreúva;2016;13;0,28;9;0,19;4;0,09
3508405;Cabreúva;2017;16;0,34;11;0,23;5;0,11
3508405;Cabreúva;2018;15;0,31;10;0,21;5;0,1
3508405;Cabreúva;2019;15;0,31;10;0,21;5;0,1
